StudyHours,Attendance,PreviousMarks,SleepHours,FinalMarks
0.5,78.7,61.9,8.7,56.3
8.1,66.5,67.1,5.2,75.8
4.4,78.4,70.9,5.3,75.5
4.7,87.0,69.7,6.5,84.2
3.9,74.4,93.7,8.1,80.3
8.6,68.2,74.0,5.5,76.0
3.9,65.5,57.7,8.0,68.9
5.5,70.0,73.4,8.1,80.1
3.8,61.5,30.0,7.9,50.3
5.8,58.7,75.8,8.1,64.9
5.7,89.2,98.0,5.8,89.1
8.3,75.5,66.3,5.9,76.2
5.4,62.1,45.6,7.8,56.8
7.4,86.5,58.4,6.9,65.1
5.0,74.7,98.0,6.3,87.0
3.1,82.3,70.8,6.6,83.3
3.0,68.4,68.4,7.7,72.8
6.1,68.9,78.1,9.0,81.8
5.4,45.0,53.2,8.0,52.5
5.2,66.8,64.9,6.3,75.9
7.1,59.8,67.2,5.0,70.4
4.9,88.9,79.9,6.4,82.3
3.8,62.0,63.7,6.5,57.8
4.5,70.9,75.2,5.6,64.6
6.9,66.8,94.0,6.9,76.9
3.8,82.2,91.9,7.0,77.0
4.4,63.2,92.4,6.1,77.5
4.5,94.6,85.6,7.5,86.6
7.7,96.9,50.3,6.8,86.4
6.1,73.7,83.2,8.8,75.0
8.9,71.1,90.1,6.4,88.3
4.4,63.5,64.5,8.8,53.1
2.3,58.5,46.4,9.0,57.7
8.1,63.7,73.9,4.5,78.1
3.9,65.3,54.7,5.6,69.9
2.5,86.4,76.8,7.2,78.1
7.4,56.7,69.1,6.8,67.0
9.8,73.1,37.2,5.0,59.8
4.3,57.3,81.7,5.9,75.3
3.5,74.9,84.9,6.4,73.1
6.0,66.6,50.3,7.5,65.4
2.2,69.1,65.9,7.2,60.7
3.2,71.4,44.8,7.3,63.5
0.7,69.0,50.7,9.0,42.6
4.3,84.9,57.3,5.4,71.1
4.1,64.0,75.4,6.4,69.1
8.4,63.6,36.6,5.3,51.8
7.3,74.7,47.2,8.2,61.8
6.3,88.3,72.5,7.4,79.7
5.8,85.3,68.3,5.3,71.6
5.6,76.6,83.1,6.2,86.8
8.7,88.9,89.9,6.0,86.7
8.1,70.1,62.7,8.1,78.1
5.1,46.5,43.5,8.1,53.7
2.9,61.3,93.7,6.1,69.8
1.8,66.1,72.9,8.2,54.6
5.1,48.1,48.9,7.2,67.8
5.9,89.4,78.7,5.6,82.0
4.1,79.8,73.9,7.6,70.7
4.7,54.3,49.4,5.5,52.6
4.2,59.7,78.5,7.1,72.7
6.1,78.3,57.5,8.3,71.5
5.5,60.7,57.3,6.4,61.5
5.3,60.8,58.3,5.1,62.2
9.4,64.6,75.1,6.4,71.1
5.9,70.1,60.8,6.5,64.4
3.4,59.7,48.6,5.5,49.7
6.9,91.3,74.9,8.4,89.8
5.6,67.8,77.5,6.4,74.1
6.0,78.7,66.0,6.6,75.5
1.8,79.0,71.5,5.6,71.2
4.4,64.8,64.1,6.7,70.0
5.2,67.8,48.4,7.5,64.8
3.1,64.3,72.7,10.0,60.6
8.5,77.7,62.2,5.8,66.5
2.3,86.3,46.4,7.0,56.2
2.5,63.2,43.3,6.1,62.9
6.9,82.1,71.4,6.6,77.8
3.8,72.6,68.7,7.2,66.7
2.2,65.6,62.4,3.9,44.9
7.2,70.3,92.1,3.9,65.7
9.9,64.5,44.7,6.9,77.7
9.5,85.8,61.2,6.2,77.4
4.8,63.3,45.2,9.6,48.7
4.1,48.4,65.9,7.4,65.1
6.5,76.1,73.8,6.8,73.1
4.1,59.3,37.2,8.6,52.2
4.3,74.2,62.1,8.1,80.2
6.4,76.1,97.9,8.8,87.1
4.5,57.9,75.2,8.5,65.4
9.4,50.8,63.1,8.0,72.1
8.2,75.9,72.6,5.8,79.6
0.5,87.0,81.2,6.2,62.2
0.5,46.1,67.2,9.8,49.2
5.4,74.6,66.8,8.2,69.8
2.8,73.1,67.8,8.7,64.2
8.9,73.7,80.3,5.1,70.3
8.1,69.6,51.4,8.6,56.7
6.8,45.0,68.7,8.2,67.1
3.3,71.1,66.3,7.6,66.6
3.4,70.7,79.0,5.0,57.5
6.1,67.5,84.7,9.1,74.9
4.9,67.0,55.6,9.5,70.8
4.8,88.8,74.3,7.4,78.7
5.8,81.5,45.6,6.9,67.6
5.3,54.9,42.4,6.3,54.5
2.8,61.6,63.4,4.9,55.6
5.1,51.7,74.3,7.3,63.7
5.2,68.6,86.3,6.8,69.5
4.8,60.8,80.1,7.8,81.8
7.7,62.2,48.8,7.2,70.0
4.3,63.1,49.2,5.9,49.0
5.0,85.1,57.3,8.8,71.9
5.2,83.6,53.5,8.2,64.5
5.9,85.2,80.6,5.8,81.2
6.5,74.2,74.2,8.1,75.0
3.9,67.0,47.7,8.0,54.1
5.3,88.5,80.3,7.0,79.4
8.0,63.9,56.9,6.5,62.5
5.0,80.5,68.8,8.9,78.3
5.2,61.0,49.3,4.8,57.0
6.5,78.3,38.6,7.4,61.4
2.8,64.2,67.6,6.6,68.0
6.7,87.5,65.7,7.6,71.0
4.5,56.6,60.7,6.1,59.9
7.5,78.1,80.9,4.5,73.6
1.9,90.3,79.5,6.5,80.5
1.5,58.6,62.1,5.8,45.0
2.2,80.9,65.9,7.3,72.7
5.8,50.7,65.0,6.8,65.0
6.0,69.8,56.8,10.0,64.3
5.2,77.7,87.7,7.2,76.4
3.2,46.8,69.6,7.1,67.7
5.8,70.4,86.5,8.2,73.7
4.7,61.0,71.1,6.4,71.3
5.9,81.9,73.3,7.1,89.9
3.9,86.9,42.1,7.7,62.5
7.1,74.2,54.5,7.3,68.6
7.7,89.3,98.0,6.1,92.2
2.7,82.3,60.8,5.6,67.5
2.7,61.5,69.8,8.9,65.0
3.8,51.4,44.5,8.0,56.8
5.8,54.7,82.0,8.7,80.6
6.4,99.0,70.4,8.1,85.0
5.2,57.7,53.3,6.7,52.0
6.3,63.9,49.6,6.8,64.0
7.6,68.1,50.2,6.8,60.0
4.1,74.2,46.2,6.9,58.8
4.7,67.5,72.6,5.9,75.4
2.3,76.8,61.7,9.3,69.4
5.5,56.1,36.4,5.2,49.8
6.3,68.7,71.4,5.9,61.0
10.0,83.9,79.7,3.4,75.2
5.5,86.6,35.5,5.7,66.0
5.3,72.4,56.7,9.2,76.0
5.6,81.4,56.0,5.1,62.7
7.9,79.2,98.0,6.3,89.8
1.7,66.9,65.4,5.7,62.6
5.4,69.5,59.3,7.3,75.3
6.3,74.4,48.5,8.1,59.7
4.9,91.2,68.8,7.6,83.2
5.8,89.7,49.6,7.6,63.1
8.8,77.9,76.9,6.0,77.5
2.3,62.4,54.8,8.7,63.8
0.9,64.8,62.1,7.9,65.5
5.8,67.2,55.4,9.1,66.1
1.9,72.6,67.9,5.1,55.7
4.1,68.3,80.2,6.3,72.8
3.8,72.0,90.5,7.0,89.0
3.7,54.7,57.5,7.2,63.7
3.2,59.7,80.1,6.6,72.9
3.3,59.9,46.1,8.2,58.3
4.6,88.1,78.6,5.5,71.2
3.6,60.4,37.4,8.0,53.0
2.6,67.5,57.6,8.3,56.3
5.9,77.2,47.9,4.6,65.0
5.2,63.8,53.9,7.7,67.0
5.9,64.8,64.3,6.7,79.9
4.1,60.2,73.8,7.1,76.5
3.4,68.4,86.2,5.6,73.8
2.2,81.4,98.0,6.1,76.1
5.6,63.5,52.7,7.8,70.6
2.8,47.7,72.9,6.8,62.4
5.4,72.5,77.9,7.3,76.3
4.8,83.7,66.3,7.0,75.0
9.3,59.6,84.5,4.8,69.5
2.1,84.0,76.2,5.6,71.2
5.1,89.9,98.0,3.8,79.7
3.2,66.2,70.4,7.2,62.7
7.0,92.4,93.1,6.8,91.1
6.9,89.6,64.7,7.0,85.3
7.3,76.0,73.2,7.3,85.1
3.8,67.3,67.4,6.1,58.0
3.6,56.7,51.3,9.0,54.8
8.6,73.8,68.6,5.7,72.2
7.9,83.4,63.4,7.2,86.3
7.6,68.3,67.7,7.2,72.1
4.6,69.7,80.0,8.2,75.3
3.4,78.8,70.8,7.5,80.0
2.9,73.2,50.7,8.3,66.0
7.3,95.7,59.7,7.6,84.6
5.7,60.3,79.8,7.4,73.1
4.2,85.8,72.0,6.9,72.4
4.4,75.3,38.2,7.1,54.4
4.9,82.7,62.2,7.0,74.6
1.9,74.7,46.5,5.8,48.3
4.9,65.4,62.4,5.8,71.1
4.2,69.8,77.5,6.2,71.2
6.5,55.3,44.0,7.2,69.0
4.0,65.0,60.5,6.6,60.9
4.0,71.0,69.1,8.6,79.9
7.0,79.3,82.5,9.1,86.7
6.2,73.4,56.2,5.5,65.4
2.6,50.6,81.5,6.8,67.3
7.1,65.4,44.6,6.8,69.4
6.7,58.9,56.1,7.2,60.1
2.7,87.0,53.0,8.2,62.9
0.5,73.5,65.0,5.1,53.5
1.2,80.3,54.1,7.7,51.9
9.1,56.4,59.7,4.6,59.8
5.4,85.3,39.1,7.1,73.5
5.3,73.0,67.2,7.7,70.6
5.5,79.2,61.8,6.8,65.3
7.6,65.4,87.5,6.8,76.0
8.3,75.9,83.8,6.3,87.2
1.7,60.0,38.6,6.5,49.8
2.9,79.0,55.9,8.2,72.0
0.6,68.2,80.2,7.8,62.9
7.9,61.1,50.3,5.1,60.8
6.5,66.2,68.3,8.9,70.4
6.9,76.9,61.4,6.5,72.6
1.8,55.7,31.7,7.9,42.8
3.0,69.3,60.8,9.0,69.3
5.4,81.8,89.3,9.0,79.8
5.9,60.8,51.9,5.9,60.9
1.2,72.2,41.0,5.8,55.1
6.0,77.1,82.7,6.2,76.5
5.4,51.0,59.6,7.0,58.0
7.0,80.8,88.5,6.1,86.0
8.7,73.2,74.4,6.2,77.9
7.2,56.3,74.5,5.0,68.8
6.8,74.3,55.3,6.9,64.6
0.6,59.2,51.5,8.5,48.1
3.1,84.9,48.0,7.3,59.6
3.4,49.1,34.7,8.2,49.4
7.8,46.2,67.1,6.9,68.1
7.9,87.5,82.0,6.2,84.3
9.6,55.8,79.8,6.3,73.2
4.9,51.9,46.5,7.0,50.1
6.2,52.8,59.7,6.8,62.7
3.7,63.5,45.7,7.4,58.7
1.1,66.0,76.9,8.3,58.3
5.3,67.0,48.4,6.3,59.2
4.9,86.1,59.1,5.7,65.2
6.0,72.3,61.2,7.0,67.0
2.4,77.9,58.6,6.4,66.5
4.4,69.7,78.1,5.3,73.4
6.2,100.0,84.8,6.7,87.8
9.6,67.9,36.8,8.0,72.0
0.5,74.9,68.7,8.0,56.8
4.0,64.5,54.5,6.1,60.8
1.6,69.9,56.6,6.7,51.8
1.3,70.3,55.4,5.9,57.8
7.2,88.2,43.8,6.0,65.5
0.7,53.1,68.0,6.4,52.0
7.8,62.8,66.4,4.6,57.0
2.5,57.2,72.3,7.2,58.0
3.1,61.3,63.0,4.3,54.2
3.5,65.2,46.3,6.7,56.8
7.8,61.7,67.9,4.2,59.7
3.1,77.6,77.5,5.9,66.6
5.7,62.5,74.0,7.2,86.6
1.9,61.0,69.7,6.6,60.8
5.0,56.5,31.8,6.3,56.6
6.5,74.6,41.6,8.0,56.5
2.0,62.7,69.7,6.5,57.1
2.7,78.2,78.8,6.1,70.1
6.5,81.9,63.9,6.8,75.2
3.5,81.5,38.4,9.0,59.0
2.5,81.8,95.4,6.2,78.9
1.7,63.5,51.9,7.0,56.0
4.8,91.0,49.9,5.9,59.7
6.7,67.0,65.9,6.6,66.1
4.9,79.0,90.1,7.2,86.6
3.6,68.7,43.6,7.7,54.2
7.5,88.6,55.9,3.0,62.2
2.8,61.3,63.9,5.8,56.0
2.4,51.2,48.1,7.4,51.7
2.3,70.5,73.3,7.6,62.4
3.7,57.5,74.7,6.5,70.9
9.2,70.6,67.6,4.0,59.0
3.1,46.3,48.8,7.9,48.7
3.1,48.6,60.0,6.4,60.2
6.9,60.8,39.9,6.1,47.5
7.3,81.7,84.2,4.4,82.9
3.2,62.1,53.4,8.2,58.0
4.9,72.0,72.2,5.8,81.6
5.4,71.7,43.0,8.4,69.7
8.8,76.1,62.9,6.3,71.5
5.7,53.5,59.2,8.3,63.3
0.6,78.6,40.7,5.0,43.6
4.9,75.6,68.8,9.3,71.6
2.5,81.8,80.5,6.8,86.3
5.2,60.8,57.4,6.4,59.6
4.6,86.1,57.8,5.3,59.2
6.6,72.3,98.0,5.8,86.7
6.4,65.5,86.9,5.0,86.6
4.4,65.7,69.0,6.3,66.2
4.0,63.6,30.0,7.6,49.0
1.2,68.2,53.4,7.2,44.9
3.3,80.7,81.8,7.9,78.0
5.4,45.0,49.9,5.9,61.0
9.0,61.6,65.2,7.2,54.8
3.1,52.3,57.7,6.8,59.3
6.5,83.5,68.9,7.5,80.7
4.7,69.1,84.3,4.5,76.0
4.1,100.0,63.8,7.1,80.9
4.7,71.8,48.5,6.6,69.7
7.9,71.3,51.4,5.6,62.5
4.5,80.6,98.0,8.0,85.2
2.1,82.9,41.5,10.0,49.7
7.9,58.4,97.0,7.2,88.2
2.4,66.2,79.5,6.9,70.5
5.6,72.3,57.9,5.7,69.1
6.7,61.0,61.0,5.7,64.1
5.4,86.7,66.1,7.6,75.8
5.6,69.2,63.8,6.5,77.8
10.0,48.7,59.4,5.8,71.2
5.0,84.5,86.1,7.4,77.3
5.0,64.3,94.9,7.1,80.9
6.9,85.3,55.1,7.1,72.8
8.8,66.8,81.0,6.6,89.0
7.7,70.6,63.3,9.5,80.2
4.1,79.0,78.2,7.4,72.4
0.8,76.1,70.6,7.1,65.2
2.0,74.1,63.7,6.0,67.9
3.8,74.1,65.0,7.0,56.7
2.9,93.6,77.7,5.8,78.7
2.7,73.3,87.1,6.7,69.7
2.8,64.8,55.0,6.0,58.1
5.9,53.4,68.2,6.4,71.5
6.6,65.2,76.7,5.7,81.5
4.3,72.4,53.0,5.7,67.2
0.5,48.2,55.8,5.9,51.4
4.6,64.2,83.9,6.4,67.5
5.8,79.6,50.8,7.2,62.1
6.9,45.0,66.5,7.1,59.4
6.7,52.1,89.2,7.5,71.5
0.5,50.3,64.4,5.6,43.9
5.4,72.3,74.7,5.6,70.3
3.4,53.2,51.1,7.1,52.8
3.8,77.6,60.1,5.3,67.3
6.5,74.5,69.0,7.4,76.8
4.4,59.5,98.0,8.3,80.3
8.3,73.7,76.4,5.2,81.7
6.7,58.1,82.6,6.7,73.7
6.0,53.6,36.7,7.9,54.3
5.6,83.2,77.3,6.0,81.7
7.0,79.2,72.3,4.9,68.3
4.0,74.7,36.5,7.6,50.0
7.1,58.8,86.0,6.8,78.5
7.8,61.7,60.9,6.6,63.7
6.9,70.7,59.2,5.9,66.9
2.0,80.5,65.4,7.7,64.4
4.5,93.3,60.1,8.0,78.9
6.5,45.2,47.3,5.4,45.0
3.6,60.1,80.4,9.6,58.1
4.1,61.7,46.2,5.8,49.5
6.7,76.6,87.6,6.6,86.5
5.9,60.1,79.0,7.8,83.6
8.1,75.2,94.2,3.1,77.6
5.8,65.5,54.1,6.7,66.8
3.1,69.0,88.8,9.4,76.0
2.7,84.7,93.8,7.8,76.7
1.4,69.1,65.1,5.9,71.2
9.1,68.4,68.6,5.9,72.4
3.7,67.4,79.9,4.1,57.6
3.4,69.8,50.8,9.8,50.6
7.2,75.8,86.0,7.6,78.8
2.5,66.8,64.8,7.6,73.3
1.6,58.3,30.0,7.1,41.6
8.4,76.9,55.9,9.9,65.8
8.0,72.6,37.7,7.6,74.3
5.2,62.2,61.6,6.5,70.1
6.4,84.8,79.5,7.1,88.6
4.5,68.1,35.6,7.3,56.3
7.6,64.1,71.5,7.2,77.1
5.2,78.2,54.5,6.0,67.2
6.3,78.0,74.4,6.9,85.1
4.1,81.6,83.6,5.6,74.2
10.0,77.8,94.3,6.1,91.4
3.3,68.7,63.9,5.5,65.3
4.4,100.0,80.8,6.5,80.7
3.4,82.3,81.9,5.8,81.1
3.2,80.0,70.7,4.6,59.7
4.3,96.9,75.3,10.0,81.3
6.5,69.4,44.1,3.6,54.7
5.2,77.4,82.6,6.7,79.2
3.7,59.1,47.4,7.1,54.0
5.6,77.2,52.0,6.2,70.0
7.0,69.7,58.2,5.9,59.4
4.3,53.3,62.8,6.6,49.0
7.8,69.0,73.0,6.9,82.5
5.4,71.1,82.9,4.9,80.1
6.6,57.6,62.8,3.9,55.1
3.7,66.8,78.6,6.5,60.7
4.6,70.1,75.7,6.7,74.0
2.2,70.8,74.8,7.7,71.1
5.1,83.4,68.1,8.4,83.6
4.9,62.3,73.7,8.6,62.5
3.0,65.0,59.1,8.1,63.9
4.4,75.7,54.3,5.8,60.6
4.1,82.2,71.5,7.7,84.2
6.4,71.4,46.1,6.7,72.3
5.1,79.1,98.0,8.2,89.9
3.4,64.7,30.0,7.5,49.9
6.6,59.4,63.7,8.9,63.4
4.5,67.1,44.0,8.5,52.4
7.9,45.0,56.9,6.9,61.7
5.5,52.3,45.2,5.5,54.7
3.5,70.4,95.6,7.5,73.8
5.2,90.7,90.8,5.8,84.8
7.2,73.9,60.6,5.3,72.0
2.8,65.3,74.3,7.2,62.2
6.5,58.8,80.4,6.7,72.8
2.3,82.7,63.5,6.5,62.8
1.1,61.7,64.4,5.6,63.1
4.5,73.1,68.7,6.9,69.6
2.6,72.4,72.9,7.3,55.7
4.9,54.0,71.2,5.4,64.4
1.8,89.3,73.7,8.3,72.7
4.3,78.1,58.2,7.9,63.6
8.1,79.9,55.5,6.5,59.2
4.4,69.9,62.0,7.4,65.7
8.0,57.9,77.6,8.6,71.5
2.1,72.9,51.3,6.4,63.8
5.6,95.4,76.1,6.1,83.3
4.9,68.0,62.7,5.8,68.0
4.3,58.2,43.9,4.1,50.4
1.5,73.4,34.2,6.5,51.9
1.3,76.3,98.0,8.2,75.1
0.5,76.9,66.0,7.0,57.2
1.8,81.5,83.3,8.6,75.4
6.8,67.2,41.8,5.1,66.1
2.5,57.1,42.3,8.8,47.0
6.1,72.7,47.6,7.7,65.0
8.8,62.8,68.8,7.9,82.4
2.5,78.0,76.9,7.8,73.0
6.6,82.5,84.0,4.6,77.6
3.9,71.8,56.6,6.6,67.4
1.5,70.5,58.5,5.9,60.6
6.8,82.2,46.5,6.4,85.6
7.0,61.4,83.6,6.8,74.9
3.4,79.5,49.0,6.9,58.1
5.6,66.8,53.8,3.5,52.3
10.0,85.1,53.8,5.8,63.7
9.4,67.8,66.8,8.5,82.1
5.4,76.8,56.2,7.3,61.5
5.1,73.7,80.9,6.2,73.0
6.8,49.7,69.8,5.4,54.3
4.0,63.8,92.3,8.5,87.4
2.6,55.1,42.0,8.2,59.3
3.1,84.5,48.8,7.4,57.4
4.3,68.4,63.2,7.5,62.5
7.7,73.3,51.7,6.6,73.1
3.1,81.7,76.4,6.0,69.3
6.6,80.4,93.9,7.2,85.3
7.2,80.1,94.1,4.4,82.3
2.8,53.3,59.7,5.4,47.0
5.8,65.5,65.9,9.1,68.3
7.0,62.0,31.3,6.6,65.4
5.4,49.0,71.8,7.3,73.6
6.5,85.0,92.3,7.7,89.4
5.4,67.2,43.1,5.4,64.7
8.3,55.8,80.1,6.1,72.4
9.5,71.8,81.2,5.2,68.1
2.9,78.8,60.8,5.3,63.8
3.8,70.4,43.0,7.6,51.5
7.1,70.7,84.5,7.9,76.5
2.3,54.9,78.2,9.6,67.2
5.8,70.2,96.1,7.6,85.6
5.2,57.6,53.8,5.6,53.3
7.2,69.7,70.9,6.1,72.3
3.7,61.2,71.4,6.2,65.1
8.4,57.5,91.6,7.5,92.5
7.7,92.1,98.0,4.9,83.4
6.5,50.4,70.4,4.0,64.9
3.3,70.8,60.2,4.5,64.0
6.9,68.8,85.0,6.2,82.4
8.2,78.4,76.4,7.2,84.0
6.6,62.5,53.6,4.8,66.1
2.5,59.5,60.8,7.9,59.6
4.2,58.4,88.8,6.9,71.0
6.1,73.8,65.1,8.8,65.5
6.0,63.0,70.1,7.4,67.3
4.8,74.1,51.5,6.7,69.1
3.3,65.3,76.0,5.4,66.3
7.3,68.0,43.7,6.2,60.9
3.9,92.6,95.0,7.2,89.2
5.3,92.2,68.1,7.3,83.5
6.5,83.9,82.8,4.7,76.1
7.1,74.8,77.3,9.1,72.4
7.4,68.6,82.1,6.6,92.8
6.0,62.6,67.0,7.3,77.3
4.9,100.0,71.7,6.9,79.3
5.6,73.0,66.3,7.0,70.0
7.2,63.5,51.8,8.4,66.1
9.3,66.9,50.9,7.7,74.3
2.8,90.7,79.4,6.5,74.5
6.8,73.2,73.8,6.1,84.7
7.6,78.2,64.0,8.1,79.4
6.4,92.7,77.3,5.8,86.6
6.0,45.0,64.4,7.0,70.7
5.1,50.2,53.7,7.5,60.6
4.7,57.2,65.3,6.5,71.3
8.9,67.5,70.7,6.1,80.4
5.1,89.2,62.5,7.1,75.3
6.9,84.8,67.9,6.7,89.2
2.2,66.7,78.1,6.5,69.9
2.8,87.7,74.0,6.4,67.6
5.4,59.5,44.9,7.9,54.4
5.2,46.8,52.9,6.0,65.9
3.7,68.9,71.1,5.1,57.4
2.6,60.2,55.7,7.5,61.0
1.0,92.2,58.1,7.1,62.6
4.8,60.4,56.7,6.7,61.2
4.0,47.7,45.5,6.5,51.3
4.5,63.5,63.4,5.9,73.1
3.2,63.7,53.0,6.0,57.9
4.3,64.3,63.5,6.1,67.3
6.5,64.1,95.8,6.8,88.0
5.1,74.0,75.5,6.4,71.5
3.7,54.4,63.5,8.4,62.1
4.9,89.6,78.4,7.3,80.8
6.6,56.7,52.8,7.0,74.4
7.1,63.4,79.6,6.3,84.1
3.1,56.3,57.7,6.0,52.5
8.8,79.0,56.4,4.7,73.0
1.2,73.1,57.8,7.7,47.6
5.5,73.8,69.7,6.0,75.9
6.6,68.4,70.9,6.6,78.0
6.2,72.3,63.1,6.3,65.0
5.7,84.9,69.1,7.3,78.5
4.2,69.4,76.1,8.4,70.0
6.5,85.3,78.3,5.1,79.3
5.3,63.6,62.0,8.0,65.3
7.5,66.7,62.4,6.3,65.1
2.9,70.8,41.4,7.9,48.8
5.8,52.8,56.9,7.7,65.3
5.2,58.6,48.7,4.8,52.7
2.2,71.3,87.8,6.2,69.0
7.3,94.8,97.1,6.2,98.5
6.7,80.4,48.0,6.5,75.6
7.0,53.8,58.3,6.6,69.1
5.2,65.4,92.3,9.0,82.9
3.6,57.0,54.5,6.0,58.7
3.2,73.5,66.2,6.9,56.7
1.9,84.4,67.2,7.6,65.3
6.1,73.7,77.0,6.9,86.2
5.3,62.3,70.2,6.5,71.1
5.3,60.9,58.7,7.0,71.5
4.1,45.3,58.8,4.9,54.5
3.7,54.4,39.9,9.0,44.5
8.3,77.0,65.2,7.5,84.9
6.1,57.4,78.0,7.9,68.8
6.5,59.1,56.3,6.7,64.2
3.4,66.3,45.8,7.3,51.6
2.3,65.1,67.7,5.3,53.0
5.5,71.0,61.9,7.3,66.7
6.3,67.1,80.9,6.6,80.4
4.9,74.2,61.8,8.1,65.9
6.8,54.3,38.5,6.5,57.7
2.4,68.4,49.2,5.9,53.0
6.4,77.6,71.7,4.7,71.8
5.0,51.2,62.0,6.7,65.7
7.1,63.6,66.2,3.8,56.9
5.6,55.1,38.6,5.2,43.8
9.3,58.6,98.0,6.1,85.1
2.6,87.3,73.5,6.3,77.9
6.2,83.9,69.3,9.2,77.9
4.8,74.4,68.3,8.1,74.1
6.2,83.1,76.8,7.5,76.7
8.0,78.9,56.7,4.0,58.0
3.2,59.5,65.4,7.6,72.3
5.4,63.4,34.5,8.0,58.3
8.4,74.3,91.4,5.6,83.0
4.4,78.1,46.8,7.5,62.7
3.0,76.1,73.8,5.8,69.1
5.9,93.8,74.9,8.2,75.0
5.5,81.8,95.2,6.7,84.4
2.6,91.1,52.7,5.7,59.9
7.0,67.5,47.0,5.9,52.9
7.3,70.0,69.4,6.1,73.6
4.1,70.7,62.8,6.3,56.7
6.7,77.3,56.5,6.1,78.2
1.4,53.9,64.6,8.6,52.7
3.8,45.0,46.8,7.5,48.7
7.4,61.0,49.2,4.8,52.2
5.8,78.7,83.2,6.0,81.0
2.5,58.5,56.9,8.0,57.2
6.1,72.5,69.7,6.5,72.1
2.3,51.2,52.8,6.5,43.5
5.1,79.4,44.3,6.4,76.7
4.3,78.0,40.3,8.0,61.8
5.2,66.9,36.9,4.1,58.8
2.5,78.8,69.7,7.9,75.6
3.1,70.5,68.8,6.7,65.0
6.4,61.1,73.6,5.7,69.9
6.6,62.9,74.2,7.5,74.0
7.8,73.5,82.4,8.9,81.1
2.9,63.8,74.7,6.7,60.2
3.6,75.0,50.9,7.9,64.9
8.0,80.5,92.8,7.1,91.9
5.8,80.6,82.5,7.1,86.0
7.9,59.9,54.9,9.0,61.5
6.0,82.2,55.0,7.7,77.3
5.5,73.4,61.4,5.8,70.5
5.7,68.8,83.6,7.2,77.9
8.1,63.4,75.2,7.3,73.3
3.9,75.8,90.5,8.4,83.0
5.1,59.7,38.4,4.2,47.1
5.6,56.2,67.4,6.9,61.8
4.6,82.1,78.8,6.7,83.2
6.0,46.4,62.0,5.8,59.2
5.4,71.7,86.9,7.6,84.2
4.8,67.2,51.2,7.4,65.3
7.8,60.8,98.0,8.1,87.9
0.5,88.5,55.2,6.1,63.6
1.6,88.3,59.4,5.6,59.2
4.0,68.3,71.3,8.8,77.6
0.5,48.6,58.8,7.3,51.2
3.2,69.3,65.9,7.9,76.2
2.2,64.1,31.7,5.1,36.6
8.3,75.7,70.7,6.5,70.3
2.3,52.8,61.4,7.8,58.3
6.9,67.0,73.8,6.2,81.7
5.6,68.3,70.2,6.9,82.0
4.5,70.5,68.7,8.1,75.2
2.9,55.5,60.9,6.8,66.7
1.1,62.3,61.2,9.0,57.1
4.9,83.3,76.9,7.1,87.9
7.0,77.5,67.7,7.5,77.3
6.7,79.3,64.5,8.3,79.2
3.9,66.0,73.9,8.0,67.6
7.7,86.5,64.7,7.0,78.9
4.9,80.1,63.1,6.3,78.4
6.1,63.5,67.7,8.1,66.1
5.9,66.6,62.0,7.7,67.2
2.1,79.0,42.6,7.4,56.4
10.0,90.2,67.4,4.1,78.3
7.1,82.2,62.7,8.5,78.2
5.0,79.1,51.7,6.7,64.9
2.7,91.5,80.1,7.8,76.5
2.7,68.5,43.0,4.9,45.7
1.8,59.9,49.6,6.5,48.1
5.7,78.0,70.6,6.6,74.9
6.3,58.4,52.4,4.5,55.8
1.8,76.5,60.1,7.0,64.4
4.2,52.8,36.4,7.7,52.7
1.7,58.3,73.4,7.1,55.2
5.2,79.2,52.0,6.2,63.4
2.5,73.9,74.3,4.5,72.2
8.0,73.6,46.7,6.7,65.7
5.4,49.5,43.6,8.8,52.3
3.3,77.1,56.7,7.4,66.1
8.8,68.9,58.9,7.2,80.3
6.1,81.1,51.2,4.9,67.5
5.1,50.3,57.3,7.7,62.4
10.0,65.8,63.4,4.7,71.4
4.9,59.8,65.2,5.2,59.4
6.1,51.3,64.3,5.6,55.3
0.5,93.7,48.8,7.6,53.7
6.1,76.5,59.7,5.9,63.2
4.6,78.0,74.3,7.6,73.9
5.9,68.2,52.6,7.3,69.5
4.0,87.3,53.6,6.8,61.8
6.6,76.0,62.1,8.8,75.9
3.6,65.3,69.2,8.3,72.8
6.1,76.3,48.8,5.4,67.1
4.3,45.0,49.3,7.3,54.2
6.0,79.5,98.0,7.4,88.3
6.0,76.4,78.9,6.0,70.1
3.9,72.3,57.5,7.4,64.7
5.6,59.2,71.5,6.1,60.9
1.7,88.1,62.5,7.2,71.6
4.3,69.0,98.0,5.5,85.5
0.7,63.6,52.0,8.1,56.6
6.6,52.6,77.7,4.6,66.3
6.2,74.2,68.1,6.8,64.6
3.2,72.4,73.0,5.0,73.5
3.9,81.2,83.5,3.7,71.2
7.6,66.3,70.5,7.7,77.5
6.5,70.7,65.5,5.7,73.4
5.9,84.0,51.2,6.0,69.6
8.3,86.1,52.2,7.4,85.0
7.7,79.5,67.3,6.6,79.4
3.6,79.9,79.0,4.2,65.8
2.4,53.4,33.5,6.3,49.4
